%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=214675, 2023/10/9 16:50:38.76)
49 16518 1.986843e+02 0 0 4.226744e-04 2.492419e-02 2.977539e-02 1.545843e-03 
50 16586 1.866720e+02 0 0 3.266242e-04 1.884419e-02 2.250360e-02 1.143306e-03 
51 16654 2.157138e+02 0 0 3.094138e-04 2.034753e-02 2.602628e-02 1.299524e-03 
52 16722 1.953202e+02 0 0 2.650413e-04 1.719319e-02 2.168542e-02 1.079220e-03 
53 16790 2.120063e+02 0 0 2.330569e-04 1.414576e-02 1.786533e-02 8.862195e-04 
54 16858 2.115560e+02 0 0 1.845806e-04 1.112561e-02 1.368898e-02 6.904719e-04 
55 16926 2.007520e+02 0 0 1.378021e-04 9.120224e-03 1.127337e-02 5.684342e-04 
56 16994 1.899109e+02 0 0 1.240499e-04 7.773693e-03 9.263376e-03 4.732242e-04 
57 17062 1.973274e+02 0 0 1.150565e-04 6.794423e-03 7.867643e-03 4.073028e-04 
58 17130 2.000571e+02 0 0 9.114579e-05 5.083523e-03 5.869491e-03 3.026288e-04 
59 17198 2.136731e+02 0 0 7.592177e-05 4.233933e-03 4.898144e-03 2.521277e-04 
60 17266 1.958720e+02 0 0 5.762552e-05 3.029592e-03 3.499154e-03 1.780895e-04 
61 17334 2.119386e+02 0 0 5.780090e-05 2.752569e-03 3.191672e-03 1.599274e-04 
62 17402 1.916726e+02 0 0 4.509049e-05 2.107098e-03 2.402169e-03 1.205830e-04 
63 17470 2.117080e+02 0 0 3.849938e-05 1.735266e-03 2.035712e-03 1.021591e-04 
64 17538 2.327587e+02 0 0 3.046793e-05 1.423576e-03 1.678500e-03 8.481900e-05 
65 17606 2.119866e+02 0 0 2.343268e-05 1.107796e-03 1.301149e-03 6.609405e-05 
66 17674 1.891798e+02 0 0 1.861212e-05 9.103251e-04 1.075108e-03 5.386946e-05 
67 17742 2.078921e+02 0 0 1.555244e-05 8.296269e-04 1.013101e-03 4.923023e-05 
68 17810 1.953574e+02 0 0 1.316854e-05 6.675517e-04 8.122326e-04 3.950619e-05 
69 17878 1.858432e+02 0 0 1.023524e-05 5.225406e-04 6.204934e-04 3.094337e-05 
70 17946 2.076175e+02 0 0 8.069438e-06 4.636704e-04 5.858903e-04 2.935536e-05 
71 18014 1.906002e+02 0 0 6.595710e-06 3.986289e-04 4.883218e-04 2.463916e-05 
72 18082 1.801260e+02 0 0 5.203562e-06 3.074042e-04 3.751579e-04 1.899628e-05 
73 18150 1.721917e+02 0 0 4.488172e-06 2.518362e-04 2.967819e-04 1.516148e-05 
74 18218 1.747919e+02 0 0 3.795244e-06 2.444583e-04 2.958274e-04 1.507710e-05 
75 18286 1.928841e+02 0 0 3.229981e-06 2.096066e-04 2.577671e-04 1.300489e-05 
76 18354 2.108837e+02 0 0 3.257340e-06 1.953172e-04 2.337529e-04 1.196973e-05 
77 18422 1.812877e+02 0 0 2.203994e-06 1.311794e-04 1.553121e-04 7.944642e-06 
78 18490 1.817983e+02 0 0 1.941378e-06 1.074408e-04 1.259238e-04 6.408714e-06 
79 18558 1.708524e+02 0 0 1.316989e-06 6.815247e-05 7.989189e-05 4.049272e-06 
80 18626 1.819997e+02 0 0 1.133276e-06 6.020176e-05 7.185896e-05 3.651764e-06 
81 18694 1.694702e+02 0 0 9.162545e-07 4.787568e-05 5.679983e-05 2.936676e-06 
82 18762 1.722823e+02 0 0 6.681524e-07 3.860292e-05 4.786841e-05 2.466058e-06 
83 18830 1.674894e+02 0 0 5.205044e-07 3.406541e-05 4.306114e-05 2.222229e-06 
84 18898 1.546183e+02 0 0 4.007260e-07 2.457906e-05 3.109334e-05 1.578988e-06 
85 18966 1.572848e+02 0 0 3.541905e-07 2.228398e-05 2.753049e-05 1.439727e-06 
86 19034 1.764469e+02 0 0 3.997899e-07 2.115891e-05 2.482219e-05 1.317835e-06 
87 19102 1.832786e+02 0 0 3.880405e-07 1.967640e-05 2.250800e-05 1.187555e-06 
88 19170 1.900309e+02 0 0 3.214331e-07 1.872397e-05 2.135241e-05 1.106847e-06 
89 19238 1.904761e+02 0 0 2.910820e-07 1.606317e-05 1.767582e-05 9.041698e-07 
90 19306 1.830705e+02 0 0 2.245083e-07 1.256545e-05 1.391833e-05 7.111365e-07 
91 19374 1.818746e+02 0 0 1.745311e-07 9.855513e-06 1.104604e-05 5.624264e-07 
92 19442 1.749372e+02 0 0 1.266259e-07 7.079682e-06 8.044341e-06 4.068578e-07 
93 19510 1.912223e+02 0 0 1.156360e-07 7.136981e-06 8.470769e-06 4.344194e-07 
94 19578 1.740707e+02 0 0 8.412621e-08 5.279784e-06 6.281909e-06 3.231827e-07 
95 19646 1.657309e+02 0 0 6.773210e-08 4.173308e-06 4.916341e-06 2.536813e-07 
96 19714 1.567997e+02 0 0 5.088273e-08 3.037270e-06 3.589675e-06 1.823826e-07 
97 19782 1.504206e+02 0 0 4.114599e-08 2.392564e-06 2.732665e-06 1.401336e-07 
98 19850 1.405526e+02 0 0 2.880385e-08 1.766134e-06 2.016445e-06 1.042649e-07 
99 19918 1.517486e+02 0 0 2.648196e-08 1.488004e-06 1.754529e-06 9.078775e-08 
100 19986 1.456887e+02 0 0 2.162371e-08 1.338255e-06 1.598975e-06 8.215949e-08 
101 20054 1.398478e+02 0 0 1.426571e-08 8.884191e-07 1.058125e-06 5.446726e-08 
102 20122 1.404482e+02 0 0 1.107253e-08 7.238164e-07 8.791331e-07 4.462672e-08 
103 20190 1.348782e+02 0 0 9.204277e-09 5.522237e-07 6.635559e-07 3.371938e-08 
104 20258 1.641514e+02 0 0 9.670441e-09 5.551858e-07 6.564313e-07 3.354209e-08 
105 20326 1.645308e+02 0 0 8.371303e-09 4.500648e-07 5.198248e-07 2.676137e-08 
106 20394 1.413138e+02 0 0 5.620658e-09 3.305474e-07 3.833355e-07 1.960921e-08 
107 20462 1.498016e+02 0 0 4.502641e-09 2.525044e-07 2.940344e-07 1.528427e-08 
108 20530 1.574509e+02 0 0 3.519631e-09 2.309719e-07 2.775496e-07 1.406121e-08 
109 20598 1.615486e+02 0 0 3.383157e-09 2.019350e-07 2.343661e-07 1.188442e-08 
110 20666 1.672321e+02 0 0 3.053923e-09 1.794047e-07 2.113908e-07 1.094185e-08 
111 20734 1.525670e+02 0 0 2.057197e-09 1.203832e-07 1.432141e-07 7.453090e-09 
112 20802 1.656909e+02 0 0 1.812174e-09 1.110164e-07 1.337706e-07 7.075665e-09 
113 20870 1.715113e+02 0 0 1.497404e-09 9.648846e-08 1.141759e-07 5.979068e-09 
114 20938 1.741921e+02 0 0 1.612604e-09 9.597214e-08 1.110480e-07 5.799379e-09 
115 21006 1.646452e+02 0 0 1.360780e-09 8.012371e-08 9.136984e-08 4.719599e-09 
116 21074 1.762435e+02 0 0 1.197681e-09 7.535233e-08 8.903019e-08 4.524202e-09 
117 21142 1.979911e+02 0 0 1.259816e-09 7.129248e-08 8.166693e-08 4.163391e-09 
118 21210 1.808285e+02 0 0 8.750040e-10 5.038434e-08 5.793023e-08 2.976002e-09 
119 21278 1.656922e+02 0 0 6.040326e-10 3.377746e-08 3.928055e-08 2.004023e-09 
120 21346 2.061292e+02 0 0 6.240226e-10 3.484296e-08 4.093805e-08 2.068519e-09 
121 21414 1.872117e+02 0 0 4.580686e-10 2.536480e-08 3.006419e-08 1.509376e-09 
122 21482 2.064192e+02 0 0 3.589596e-10 1.967905e-08 2.315455e-08 1.165510e-09 
123 21550 1.730642e+02 0 0 2.211086e-10 1.277280e-08 1.520406e-08 7.585935e-10 
124 21618 2.130246e+02 0 0 2.664746e-10 1.491305e-08 1.641035e-08 8.438113e-10 
125 21686 2.048651e+02 0 0 2.103825e-10 1.246859e-08 1.421568e-08 7.243455e-10 
126 21754 1.959586e+02 0 0 1.781690e-10 1.031323e-08 1.168746e-08 5.965940e-10 
127 21822 2.039984e+02 0 0 1.404416e-10 9.092162e-09 1.042144e-08 5.351031e-10 
128 21890 2.089653e+02 0 0 1.133042e-10 7.587242e-09 8.872121e-09 4.517309e-10 
129 21958 1.870589e+02 0 0 7.630393e-11 5.094017e-09 5.992331e-09 3.038908e-10 
130 22026 1.795890e+02 0 0 6.455249e-11 3.845671e-09 4.403637e-09 2.246971e-10 
131 22094 1.992463e+02 0 0 5.668935e-11 3.396567e-09 3.924897e-09 1.995900e-10 
132 22162 2.018734e+02 0 0 4.243735e-11 2.643022e-09 3.170476e-09 1.593912e-10 
133 22230 1.761734e+02 0 0 2.972002e-11 1.836985e-09 2.214015e-09 1.118023e-10 
134 22298 1.740175e+02 0 0 2.422680e-11 1.576580e-09 1.903772e-09 9.648895e-11 
135 22366 1.983172e+02 0 0 2.435117e-11 1.296498e-09 1.547438e-09 7.784699e-11 
136 22434 1.994078e+02 0 0 1.966113e-11 1.233715e-09 1.485484e-09 7.366278e-11 
137 22502 1.916768e+02 0 0 1.899754e-11 1.041920e-09 1.230828e-09 6.145437e-11 
